gameid,leagid,leagyear,teamid,oppteamid,pf,pa,cpf,cpa,win,loss,tie,ot,so,otl,rw,rotw,sow,sol,pts,confw,confl,conft,divw,divl,divt,isdog,isfav,ispick,dogout,dogcover,ispush,favcover,iscover,isdogmlcover,isfavmlcover,isover,isunder,isoupush,ishomew,ishomel,ishomet,isawayw,isawayl,isawayt,home_away,teamlocation,teamname,confid,confname,divid,divname,oppteamlocation,oppteamname,oppconfid,oppconfname,oppdivid,oppdivname,isconf,isdiv,weeknum,gamedate,spread,ou,dogml,favml,gametypeid,siteloc
8202452,8,2024,1229,1124,10,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,East Tennessee State,Buccaneers,70,Southern Conference,1,None,Appalachian State,Mountaineers,74,Sun Belt Conference,5,East,0,0,1,2024-08-31 00:00:00,33.5,55.5,0.0,0.0,1,1
8202453,8,2024,1032,1192,21,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Iowa State,Cyclones,12,Big 12 Conference,1,None,North Dakota,Fighting Hawks,46,Missouri Valley Football Conference,1,None,0,0,1,2024-08-31 00:00:00,27.5,52.5,1600.0,-4500.0,1,1
8202453,8,2024,1192,1032,3,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,North Dakota,Fighting Hawks,46,Missouri Valley Football Conference,1,None,Iowa State,Cyclones,12,Big 12 Conference,1,None,0,0,1,2024-08-31 00:00:00,27.5,52.5,1600.0,-4500.0,1,1
8202454,8,2024,1024,1070,38,22,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Syracuse,Orange,11,Atlantic Coast Conference,1,None,Ohio,Bobcats,41,Mid-American Conference,1,None,0,0,1,2024-08-31 00:00:00,17.5,47.5,700.0,-1000.0,1,1
8202454,8,2024,1070,1024,22,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,Ohio,Bobcats,41,Mid-American Conference,1,None,Syracuse,Orange,11,Atlantic Coast Conference,1,None,0,0,1,2024-08-31 00:00:00,17.5,47.5,700.0,-1000.0,1,1
8202455,8,2024,1004,1170,28,16,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,University of Texas San Antonio,Roadrunners,8,American Athletic Conference,1,None,Kennesaw State,Owls,21,Conference USA,1,None,0,0,1,2024-08-31 00:00:00,24.0,49.5,1200.0,-2500.0,1,1
8202455,8,2024,1170,1004,16,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Kennesaw State,Owls,21,Conference USA,1,None,University of Texas San Antonio,Roadrunners,8,American Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,24.0,49.5,1200.0,-2500.0,1,1
8202456,8,2024,1081,1199,21,6,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,USAF,Falcons,48,Mountain West Conference,1,None,Merrimack,Warriors,54,Northeast Conference,1,None,0,0,1,2024-08-31 00:00:00,28.5,47.5,3000.0,-10000.0,1,1
8202456,8,2024,1199,1081,6,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Merrimack,Warriors,54,Northeast Conference,1,None,USAF,Falcons,48,Mountain West Conference,1,None,0,0,1,2024-08-31 00:00:00,28.5,47.5,3000.0,-10000.0,1,1
8202457,8,2024,1051,1069,13,6,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Northwestern,Wildcats,15,Big Ten Conference,1,None,Miami (OH),RedHawks,41,Mid-American Conference,1,None,0,0,1,2024-08-31 00:00:00,3.5,42.5,160.0,-190.0,1,1
8202457,8,2024,1069,1051,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Miami (OH),RedHawks,41,Mid-American Conference,1,None,Northwestern,Wildcats,15,Big Ten Conference,1,None,0,0,1,2024-08-31 00:00:00,3.5,42.5,160.0,-190.0,1,1
8202458,8,2024,1078,1196,54,15,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Northern Illinois,Huskies,41,Mid-American Conference,1,None,Western Illinois,Leathernecks,46,Missouri Valley Football Conference,1,None,0,0,1,2024-08-31 00:00:00,34.5,53.5,0.0,0.0,1,1
8202458,8,2024,1196,1078,15,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Western Illinois,Leathernecks,46,Missouri Valley Football Conference,1,None,Northern Illinois,Huskies,41,Mid-American Conference,1,None,0,0,1,2024-08-31 00:00:00,34.5,53.5,0.0,0.0,1,1
8202459,8,2024,1083,1120,56,45,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,away,Boise State,Broncos,48,Mountain West Conference,1,None,Georgia Southern,Eagles,74,Sun Belt Conference,5,East,0,0,1,2024-08-31 00:00:00,13.0,57.5,360.0,-450.0,1,1
8202459,8,2024,1120,1083,45,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,home,Georgia Southern,Eagles,74,Sun Belt Conference,5,East,Boise State,Broncos,48,Mountain West Conference,1,None,0,0,1,2024-08-31 00:00:00,13.0,57.5,360.0,-450.0,1,1
8202460,8,2024,1110,1122,23,19,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,South Carolina,Gamecocks,67,Southeastern Conference,1,None,Old Dominion,Monarchs,74,Sun Belt Conference,5,East,0,0,1,2024-08-31 00:00:00,21.0,54.5,800.0,-1400.0,1,1
8202460,8,2024,1122,1110,19,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Old Dominion,Monarchs,74,Sun Belt Conference,5,East,South Carolina,Gamecocks,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,21.0,54.5,800.0,-1400.0,1,1
8202461,8,2024,1121,1169,45,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Marshall,Thundering Herd,74,Sun Belt Conference,5,East,Stony Brook,Seawolves,18,Coastal Athletic Association,1,None,0,0,1,2024-08-31 00:00:00,28.5,51.5,2400.0,-10000.0,1,1
8202461,8,2024,1169,1121,3,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Stony Brook,Seawolves,18,Coastal Athletic Association,1,None,Marshall,Thundering Herd,74,Sun Belt Conference,5,East,0,0,1,2024-08-31 00:00:00,28.5,51.5,2400.0,-10000.0,1,1
8202462,8,2024,1102,1141,31,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,University of California, Berkeley,Golden Bears,11,Atlantic Coast Conference,1,None,University of California, Davis,Aggies,13,Big Sky Conference,1,None,0,0,1,2024-08-31 00:00:00,20.5,53.5,890.0,-1700.0,1,1
8202462,8,2024,1141,1102,13,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,University of California, Davis,Aggies,13,Big Sky Conference,1,None,University of California, Berkeley,Golden Bears,11,Atlantic Coast Conference,1,None,0,0,1,2024-08-31 00:00:00,20.5,53.5,890.0,-1700.0,1,1
8202463,8,2024,1010,1130,52,38,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,North Texas,Mean Green,8,American Athletic Conference,1,None,South Alabama,Jaguars,74,Sun Belt Conference,14,West,0,0,1,2024-08-31 00:00:00,5.5,64.5,175.0,-210.0,1,1
8202463,8,2024,1130,1010,38,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,South Alabama,Jaguars,74,Sun Belt Conference,14,West,North Texas,Mean Green,8,American Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,5.5,64.5,175.0,-210.0,1,1
8202464,8,2024,1117,1254,56,7,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Mississippi State,Bulldogs,67,Southeastern Conference,1,None,Eastern Kentucky,Colonels,75,United Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,27.5,58.5,1600.0,-4500.0,1,1
8202464,8,2024,1254,1117,7,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Eastern Kentucky,Colonels,75,United Athletic Conference,1,None,Mississippi State,Bulldogs,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,27.5,58.5,1600.0,-4500.0,1,1
8202465,8,2024,1056,1162,41,24,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Liberty,Flames,21,Conference USA,1,None,Campbell,Fighing Camels,18,Coastal Athletic Association,1,None,0,0,1,2024-08-31 00:00:00,36.5,55.5,0.0,0.0,1,1
8202465,8,2024,1162,1056,24,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,Campbell,Fighing Camels,18,Coastal Athletic Association,1,None,Liberty,Flames,21,Conference USA,1,None,0,0,1,2024-08-31 00:00:00,36.5,55.5,0.0,0.0,1,1
8202466,8,2024,1027,1161,34,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Virginia,Cavaliers,11,Atlantic Coast Conference,1,None,Richmond,Spiders,18,Coastal Athletic Association,1,None,0,0,1,2024-08-31 00:00:00,20.5,51.5,810.0,-1450.0,1,1
8202466,8,2024,1161,1027,13,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Richmond,Spiders,18,Coastal Athletic Association,1,None,Virginia,Cavaliers,11,Atlantic Coast Conference,1,None,0,0,1,2024-08-31 00:00:00,20.5,51.5,810.0,-1450.0,1,1
8202467,8,2024,1012,1181,42,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,East Carolina,Pirates,8,American Athletic Conference,1,None,Norfolk State,Spartans,42,Mid-Eastern Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,33.5,50.5,0.0,0.0,1,1
8202467,8,2024,1181,1012,3,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Norfolk State,Spartans,42,Mid-Eastern Athletic Conference,1,None,East Carolina,Pirates,8,American Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,33.5,50.5,0.0,0.0,1,1
8202468,8,2024,1096,1140,38,15,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Oregon State,Beavers,60,Pac-12 Conference,1,None,Idaho State,Bengals,13,Big Sky Conference,1,None,0,0,1,2024-08-31 00:00:00,27.5,54.5,1600.0,-4500.0,1,1
8202468,8,2024,1140,1096,15,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Idaho State,Bengals,13,Big Sky Conference,1,None,Oregon State,Beavers,60,Pac-12 Conference,1,None,0,0,1,2024-08-31 00:00:00,27.5,54.5,1600.0,-4500.0,1,1
8202469,8,2024,1057,1112,0,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Western Kentucky,Hilltoppers,21,Conference USA,1,None,Alabama,Crimson Tide,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,31.0,60.5,2000.0,-5000.0,1,1
8202469,8,2024,1112,1057,63,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Alabama,Crimson Tide,67,Southeastern Conference,1,None,Western Kentucky,Hilltoppers,21,Conference USA,1,None,0,0,1,2024-08-31 00:00:00,31.0,60.5,2000.0,-5000.0,1,1
8202470,8,2024,1114,1224,76,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Mississippi,Rebels,67,Southeastern Conference,1,None,Furman,Paladins,70,Southern Conference,1,None,0,0,1,2024-08-31 00:00:00,42.5,60.5,0.0,0.0,1,1
8202470,8,2024,1224,1114,0,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Furman,Paladins,70,Southern Conference,1,None,Mississippi,Rebels,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,42.5,60.5,0.0,0.0,1,1
8202471,8,2024,1129,1252,34,31,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Arkansas State,Red Wolves,74,Sun Belt Conference,14,West,Central Arkansas,Bears,75,United Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,10.5,55.5,300.0,-385.0,1,1
8202471,8,2024,1252,1129,31,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,Central Arkansas,Bears,75,United Athletic Conference,1,None,Arkansas State,Red Wolves,74,Sun Belt Conference,14,West,0,0,1,2024-08-31 00:00:00,10.5,55.5,300.0,-385.0,1,1
8202472,8,2024,1005,1244,48,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,South Florida,Bulls,8,American Athletic Conference,1,None,Bethune-Cookman,Wildcats,73,Southwestern Athletic Conference,5,East,0,0,1,2024-08-31 00:00:00,40.5,60.5,0.0,0.0,1,1
8202472,8,2024,1244,1005,3,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Bethune-Cookman,Wildcats,73,Southwestern Athletic Conference,5,East,South Florida,Bulls,8,American Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,40.5,60.5,0.0,0.0,1,1
8202473,8,2024,1038,1257,45,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Baylor,Bears,12,Big 12 Conference,1,None,Tarleton State,Texans,75,United Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,26.5,55.5,1600.0,-4500.0,1,1
8202473,8,2024,1257,1038,3,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Tarleton State,Texans,75,United Athletic Conference,1,None,Baylor,Bears,12,Big 12 Conference,1,None,0,0,1,2024-08-31 00:00:00,26.5,55.5,1600.0,-4500.0,1,1
8202474,8,2024,1040,1084,7,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Houston,Cougars,12,Big 12 Conference,1,None,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,0,0,1,2024-08-31 00:00:00,2.0,54.5,105.0,-125.0,1,1
8202474,8,2024,1084,1040,27,7,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,University of Nevada, Las Vegas,Rebels,48,Mountain West Conference,1,None,Houston,Cougars,12,Big 12 Conference,1,None,0,0,1,2024-08-31 00:00:00,2.0,54.5,105.0,-125.0,1,1
8202475,8,2024,1036,1145,41,6,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Kansas State,Wildcats,12,Big 12 Conference,1,None,University of Tennessee at Martin,Skyhawks,14,Big South-OVC Association,1,None,0,0,1,2024-08-31 00:00:00,37.5,55.5,0.0,0.0,1,1
8202475,8,2024,1145,1036,6,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,University of Tennessee at Martin,Skyhawks,14,Big South-OVC Association,1,None,Kansas State,Wildcats,12,Big 12 Conference,1,None,0,0,1,2024-08-31 00:00:00,37.5,55.5,0.0,0.0,1,1
8202476,8,2024,1061,1154,32,25,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Middle Tennessee State,Blue Raiders,21,Conference USA,1,None,Tennessee Tech,Golden Eagles,14,Big South-OVC Association,1,None,0,0,1,2024-08-31 00:00:00,23.5,52.5,1200.0,-3000.0,1,1
8202476,8,2024,1154,1061,25,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,Tennessee Tech,Golden Eagles,14,Big South-OVC Association,1,None,Middle Tennessee State,Blue Raiders,21,Conference USA,1,None,0,0,1,2024-08-31 00:00:00,23.5,52.5,1200.0,-3000.0,1,1
8202477,8,2024,1006,1063,14,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Rice,Owls,8,American Athletic Conference,1,None,Sam Houston State,Bearkats,21,Conference USA,1,None,0,0,1,2024-08-31 00:00:00,10.5,49.5,320.0,-430.0,1,1
8202477,8,2024,1063,1006,34,14,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Sam Houston State,Bearkats,21,Conference USA,1,None,Rice,Owls,8,American Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,10.5,49.5,320.0,-430.0,1,1
8202478,8,2024,1090,1126,28,26,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,away,Nevada,Wolf Pack,48,Mountain West Conference,1,None,Troy,Trojans,74,Sun Belt Conference,14,West,0,0,1,2024-08-31 00:00:00,14.5,46.5,500.0,-700.0,1,1
8202478,8,2024,1126,1090,26,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,home,Troy,Trojans,74,Sun Belt Conference,14,West,Nevada,Wolf Pack,48,Mountain West Conference,1,None,0,0,1,2024-08-31 00:00:00,14.5,46.5,500.0,-700.0,1,1
8202479,8,2024,1000,1260,40,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Memphis,Tigers,8,American Athletic Conference,1,None,North Alabama,Lions,75,United Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,38.5,61.5,0.0,0.0,1,1
8202479,8,2024,1260,1000,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,North Alabama,Lions,75,United Athletic Conference,1,None,Memphis,Tigers,8,American Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,38.5,61.5,0.0,0.0,1,1
8202480,8,2024,1116,1242,73,3,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Auburn,Tigers,67,Southeastern Conference,1,None,Alabama A&M,Bulldogs,73,Southwestern Athletic Conference,5,East,0,0,1,2024-08-31 00:00:00,46.5,56.5,0.0,0.0,1,1
8202480,8,2024,1242,1116,3,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,away,Alabama A&M,Bulldogs,73,Southwestern Athletic Conference,5,East,Auburn,Tigers,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,46.5,56.5,0.0,0.0,1,1
8202481,8,2024,1065,1115,23,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,away,Notre Dame,Fighting Irish,24,FBS Independents,1,None,Texas A&M,Aggies,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,2.5,46.5,120.0,-140.0,1,1
8202481,8,2024,1115,1065,13,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,home,Texas A&M,Aggies,67,Southeastern Conference,1,None,Notre Dame,Fighting Irish,24,FBS Independents,1,None,0,0,1,2024-08-31 00:00:00,2.5,46.5,120.0,-140.0,1,1
8202482,8,2024,1042,1085,30,10,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Michigan,Wolverines,15,Big Ten Conference,1,None,Fresno State,Bulldogs,48,Mountain West Conference,1,None,0,0,1,2024-08-31 00:00:00,21.0,47.5,1000.0,-1800.0,1,1
8202482,8,2024,1085,1042,10,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Fresno State,Bulldogs,48,Mountain West Conference,1,None,Michigan,Wolverines,15,Big Ten Conference,1,None,0,0,1,2024-08-31 00:00:00,21.0,47.5,1000.0,-1800.0,1,1
8202483,8,2024,1094,1133,24,14,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,home,Oregon,Ducks,15,Big Ten Conference,1,None,Idaho,Vandals,13,Big Sky Conference,1,None,0,0,1,2024-08-31 00:00:00,43.5,62.5,0.0,0.0,1,1
8202483,8,2024,1133,1094,14,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,away,Idaho,Vandals,13,Big Sky Conference,1,None,Oregon,Ducks,15,Big Ten Conference,1,None,0,0,1,2024-08-31 00:00:00,43.5,62.5,0.0,0.0,1,1
8202484,8,2024,1089,1098,13,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,home,Hawaii,Rainbow Warriors,48,Mountain West Conference,1,None,University of California, Los Angeles,Bruins,15,Big Ten Conference,1,None,0,0,1,2024-08-31 00:00:00,13.0,55.5,400.0,-525.0,1,1
8202484,8,2024,1098,1089,16,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,away,University of California, Los Angeles,Bruins,15,Big Ten Conference,1,None,Hawaii,Rainbow Warriors,48,Mountain West Conference,1,None,0,0,1,2024-08-31 00:00:00,13.0,55.5,400.0,-525.0,1,1
8202485,8,2024,1033,1258,52,51,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,home,Texas Tech,Red Raiders,12,Big 12 Conference,1,None,Abilene Christian,Wildcats,75,United Athletic Conference,1,None,0,0,1,2024-08-31 00:00:00,32.5,56.5,3500.0,-20000.0,1,1
8202485,8,2024,1258,1033,51,52,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,away,Abilene Christian,Wildcats,75,United Athletic Conference,1,None,Texas Tech,Red Raiders,12,Big 12 Conference,1,None,0,0,1,2024-08-31 00:00:00,32.5,56.5,3500.0,-20000.0,1,1
8202486,8,2024,1106,1132,31,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,home,Kentucky,Wildcats,67,Southeastern Conference,1,None,Southern Mississippi,Golden Eagles,74,Sun Belt Conference,14,West,0,0,1,2024-08-31 00:00:00,25.5,50.5,1300.0,-3000.0,1,1
8202486,8,2024,1132,1106,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,away,Southern Mississippi,Golden Eagles,74,Sun Belt Conference,14,West,Kentucky,Wildcats,67,Southeastern Conference,1,None,0,0,1,2024-08-31 00:00:00,25.5,50.5,1300.0,-3000.0,1,1
8202487,8,2024,1035,1190,41,13,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,home,Brigham Young,Cougars,12,Big 12 Conference,1,None,Southern Illinois,Salukis,46,Missouri Valley Football Conference,1,None,0,0,1,2024-08-31 00:00:00,16.5,48.5,520.0,-750.0,1,1
